Episode,Reward,Steps,Epsilon,Loss
0,4.31760604675674,80,0.995,1.0524793062359095
1,9.593501558360382,36,0.990025,7.134042588528246
2,4.50034326232372,90,0.985074875,29.946539520751685
3,3.0395485557187856,138,0.9801495006250001,27.872246007900685
4,12.360397407592394,27,0.9752487531218751,3.9965402593370527
5,7.253520490320763,45,0.9703725093562657,20.8571001784876
6,3.1301944483118067,120,0.9655206468094844,37.87256174394861
7,3.323836973380947,115,0.960693043575437,23.48704459820874
8,6.358002936664016,61,0.9558895783575597,13.124425133224577
9,5.0794976707201105,68,0.9511101304657719,13.95681623677956
10,3.503095297894826,126,0.946354579813443,20.555157212074846
11,6.895939486742524,51,0.9416228069143757,2.5692825002479367
12,6.353382429296398,57,0.9369146928798039,8.652732523041777
13,5.144681889028475,64,0.9322301194154049,15.740577763644978
14,2.357468073744223,151,0.9275689688183278,25.44188819860574
15,2.950691467590678,112,0.9229311239742362,16.053036957979202
16,6.851825851111762,57,0.918316468354365,6.568950425658841
17,6.493086591031376,53,0.9137248860125932,6.9573814331088215
18,5.376885878674875,63,0.9091562615825302,7.224545352626592
19,2.7933816623813783,118,0.9046104802746175,14.549539202591404
20,4.863849174831382,91,0.9000874278732445,11.086476938042324
21,3.949246426822891,85,0.8955869907338783,4.424167770310305
22,5.819511088558307,64,0.8911090557802088,9.36966181366006
23,3.5062428715296607,103,0.8866535105013078,17.70735902711749
24,14.531636032642854,23,0.8822202429488013,3.7479818505235016
25,4.731806393708591,75,0.8778091417340573,13.213255954789929
26,3.144138989159239,173,0.8734200960253871,22.528186592739075
27,5.795795840999389,61,0.8690529955452602,11.17486508062575
28,6.919285600782669,50,0.8647077305675338,4.522241598227993
29,5.734265640245924,59,0.8603841919146962,6.6557116186013445
30,5.169071720261122,69,0.8560822709551227,14.114628556650132
31,9.209532264922348,37,0.851801859600347,3.457784930127673
32,3.0177635180068103,111,0.8475428503023453,12.248723856639117
33,4.025144659183852,95,0.8433051360508336,7.575521316059167
34,4.391875161356397,86,0.8390886103705794,11.595298407715745
35,3.2981060920823055,143,0.8348931673187264,17.930725869140588
36,2.603835662882963,164,0.8307187014821328,21.55300284427358
37,10.573942252562341,32,0.8265651079747222,5.527973447460681
38,3.5901434380846586,100,0.8224322824348486,11.830447658896446
39,3.5384060814444194,158,0.8183201210226743,20.442044681112748
40,5.738136154435346,61,0.8142285204175609,5.511170396814123
41,3.576153928604825,110,0.810157377815473,10.395892723521683
42,7.681679534180031,45,0.8061065909263957,6.4583039892604575
43,8.986334449788664,37,0.8020760579717637,4.519518272718415
44,3.813885487704762,93,0.798065677681905,7.914235411153641
45,5.827713307576099,55,0.7940753492934954,3.8885203450918198
46,3.3354175011237905,145,0.7901049725470279,19.33095921651693
47,17.6916033302353,19,0.7861544476842928,2.1058918514754623
48,6.151789212163538,60,0.7822236754458713,10.88134061533492
49,7.339749110577684,47,0.778312557068642,4.846977938374039
50,5.471843373017554,58,0.7744209942832988,15.238756672595628
51,9.721971421280175,34,0.7705488893118823,7.600547397625633
52,8.31511039324317,41,0.7666961448653229,7.496010595816188
53,3.045168188762154,92,0.7628626641409962,8.90290313391597
54,6.789438455742757,55,0.7590483508202912,5.771238919929601
55,7.483758877331396,46,0.7552531090661897,10.819068460084964
56,4.865034909715923,69,0.7514768435208588,11.404297832632437
57,4.605733245363399,73,0.7477194593032545,20.266617349290755
58,4.897537177326962,88,0.7439808620067382,17.963502511382103
59,8.915959179776639,40,0.7402609576967045,5.839219186687842
60,3.45247402486157,129,0.736559652908221,21.56906730053015
61,3.3676624375427693,140,0.7328768546436799,23.50744454143569
62,3.9799082649127753,87,0.7292124703704616,13.40547380928183
63,6.6069634905659065,56,0.7255664080186093,10.252195030101575
64,2.9518285994521767,141,0.7219385759785162,25.487112725386396
65,5.477724821056513,59,0.7183288830986236,11.415492734638974
66,9.18134772620575,35,0.7147372386831305,2.1839658276876435
67,4.401306737540551,97,0.7111635524897149,10.77564316499047
68,5.710337443228402,63,0.7076077347272662,12.539481495739892
69,4.02538318719558,88,0.7040696960536299,18.186105550732464
70,4.937667740559999,69,0.7005493475733617,10.115104594558943
71,3.772691393325122,101,0.697046600835495,22.535121607943438
72,2.8207705387868813,194,0.6935613678313175,34.2017756178102
73,7.755572838059025,46,0.6900935609921609,8.840323964133859
74,3.782651019986113,97,0.6866430931872001,8.786138915806077
75,4.862942403268555,67,0.6832098777212641,5.112964081054088
76,6.022920838537831,56,0.6797938283326578,8.31500571477227
